id,split,text,teks_bersih,label_asli,prediksi_svm,prediksi_nb,svm_benar,nb_benar
7833,train,"lokasi strategis , mc di cukup luas dua lantai , untuk pesta ulang tahun anak cocok sekali , tempat bermain di lantai 2",lokasi strategis mc luas lantai pesta ulang tahun anak cocok main lantai,positif,positif,positif,ya,ya
7834,train,pilihan bakso nya sangat beragam dan kelebihan nya adalah kita bebas memilih jenis dan jumlah bakso yang kita inginkan,pilih bakso agam lebih bebas pilih jenis bakso,positif,positif,positif,ya,ya
7835,train,"permainan politik saja itu itu . penghinaan yang dilontarkan hanya sekadar karena mereka cemburu dengan kemenangan lawan . orang-orang seperti itulah prabowo . akhirnya mereka hanya bisa menghina , menjelek - jelekkan , bukan malah membuat sebuah prestasi .",main politik hina lontar cemburu menang lawan prabowo hina jelek jelek prestasi,negatif,negatif,negatif,ya,ya
7836,train,hanya mengatasi masalah kayak gini saja anies sandi tidak becus . ke mana saja pasukan kebersihan yang begitu banyak jumlah nya ?,atas kayak gin anies sandi becus pasu bersih,negatif,negatif,negatif,ya,ya
7837,train,menemukan bocah-bocah sampai yang komentar di yutub pakai kata-kata kotor begitu . yang mengajarkan siapa dah ? sedih :,temu bocah bocah komentar yutub pakai kotor ajar dah sedih,negatif,negatif,negatif,ya,ya
7838,train,"jika anda ingin mearasakan indomie dengan cara yang berbeda , di sini tempat nya . favorit saya adalah mi ala upnormal . ada saus keju nya dan sedikit pedas . harga nya di bawah dua puluh ribu . saya juga biasa menambahkan toping telur mata sapi setengah matang . di sini cocok untuk mengerjakan tugas atau sekadar nongkrong .",mearasakan indomie beda favorit mi ala upnormal saus keju pedas harga puluh ribu toping telur sapi matang cocok tugas nongkrong,positif,positif,positif,ya,ya
7839,train,"positif : harga murah , rasa lumayan , pelayanan ramah , mie nya bagus tekstur nya .",positif harga murah lumayan layan ramah mie bagus tekstur,positif,positif,positif,ya,ya
7840,train,"sate jando eitsss bukan sate janda ya ! jando sendiri adalah gajih , lemak atau gajeboh dalam bahasa minang . berlokasi di jalan cimandiri , tepat di belakang gedung sate . buka nya pagi doank dari jam 9 sampai setelah . satu porsi nya 22k , yang tidak suka gaji ada pilihan lain daging sapi atau daging ayam . tapi gajih nya enak banget , bukan main .",sate jando eitsss sate janda jando gajih lemak gajeboh bahasa mang lokasi jalan cimandiri gedung sate buka pagi doank jam porsi suka gaji pilih daging sapi daging ayam gajih banget main,positif,positif,positif,ya,ya
7841,train,"babi saja tidak mau kawin sejenis , hukum mati lgbt",babi kawin jenis hukum mati lgbt,negatif,negatif,negatif,ya,ya
7842,train,pemandangan indah dengan air terjun kecil . makan makanan sunda yang pasti nya enak sambil menikmati pemandangan indah . tapi kalau mau makan di sini pasti nya harus antre dulu,pandang indah air terjun makan makan sunda nikmat pandang indah makan antre,positif,positif,positif,ya,ya
7843,train,"halo kali ini saya berkunjung ke bakso boedjangan yang berada di ciwalk - cihampelas walk . tempat nya nyaman , bakso nya enak dan lezat . saya mencoba bakso yang isi mozzarella , wih . mantap . tidak lupa saya pesan juga es durian kesepian , mantap . selamat makan dan terima kasih .",kunjung bakso boedjangan ciwalk cihampelas walk nyaman bakso lezat coba bakso isi mozzarella wih mantap lupa pesan es durian sepi mantap selamat makan terima kasih,positif,positif,positif,ya,ya
7844,train,cha-cha itu makanan ringan terenak dan tepat buat menemani waktu tugas,cha cha makan ringan enak tani waktu tugas,positif,positif,positif,ya,ya
7845,train,"di propinsi jateng kasus korupsi selefel dpr propinsi , tak terungkap kayak enggak punya pemimpin",propinsi jateng korupsi selefel dpr propinsi ungkap kayak pimpin,negatif,negatif,negatif,ya,ya
7846,train,"menurut gue anak nya pak rajasa itu mental nya mental tempe , cupu , payah , manja . kalau gue jadi dia mungkin gue langsung konfrensi pers minta maaf . enggak kayak dia yang sembunyi di ketek bapak nya",gue anak rajasa mental mental tempe cupu payah manja gue gue konfrensi pers maaf kayak sembunyi ketek,negatif,negatif,negatif,ya,ya
7847,train,"sudah berkali-kali mencoba produk apple , tetap tidak suka .",kali coba produk apple suka,negatif,negatif,negatif,ya,ya
7848,train,ada tidak film genre crime yang pending nya yang jahat yang menang ? bosan melihat ending yang mudah ditebak bikin kesal,film genre crime pending jahat menang bosan ending mudah tebak bikin kesal,negatif,negatif,negatif,ya,ya
7849,train,"salah satu tempat makan dan tempat nongkrong yang direkomendasikan teman yang oke sekali . tempat nya memang lumayan naik kalau dari kota , dan agak masuk-masuk sampai tidak terlihat kalau dari jalan utama . tapi makanan nya enak , tempat nya asik , harga nya juga standar . masih sepadan the hargalah . bolehlah kalau ke bandung datang ke sini lagi .",salah makan nongkrong rekomendasi teman oke lumayan kota jalan utama makan asik harga standar padan the harga bandung,positif,positif,positif,ya,ya
7850,train,inti nya . saya rela dan mampu beli bunga 100x pun . tetapi saya tidak sudi 1 rupiah pun buat sumbangan,inti rela beli bunga sudi rupiah sumbang,negatif,negatif,negatif,ya,ya
7851,train,buat penggemar yang tidak halal tidak halal atau yang bosan sama makanan halal . bole niee ke siniii ! makanan nya enak banget bumbu nya mantap,gemar halal halal bosan makan halal bole niee siniii makan banget bumbu mantap,positif,positif,positif,ya,ya
7852,train,pak setya novanto dosen killer aku teman kampus yang suka nya minta jawaban catatan doang penjahat-penjahat negara,setya novanto dosen killer teman kampus suka catat doang jahat jahat negara,negatif,negatif,negatif,ya,ya
7853,train,selesai juga bikin surat pengunduran diri . dah ah tinggal tidur saja . besok pagi tinggal pergi ke gudang indofood sangat kecewa .,selesai bikin surat undur dah ah tinggal tidur besok pagi tinggal pergi gudang indofood kecewa,negatif,negatif,negatif,ya,ya
7854,train,"saya mencoba themed makan malam yang selalu diadakan di hari sabtu malam . us hitam angus op ribs buffet makan malam . black angus - nya lezat , pilihan saus yang variatif dan rasa yang menarik . wine selection - nya lengkap , marinated finger ribu nya juga enak . pilihan pasta , salad , dan makanan penutup yang benar-benar memanjakan lidah . rekomendasi !",coba themed makan malam ada sabtu malam us hitam angus op ribs buffet makan malam black angus lezat pilih saus variatif tarik wine selection lengkap marinated finger ribu pilih pasta salad makan tutup manja lidah rekomendasi,positif,positif,positif,ya,ya
7855,train,tumben waras nih ustaz gila dan sesat,tumben waras nih ustaz gila sesat,negatif,negatif,negatif,ya,ya
7856,train,di the 18th restoran kita akan dimanjakan dengan suasana yang nyaman serta pelayanan yang ramah dan makanan yang memiliki cita rasa tinggi,the th restoran manja suasana nyaman layan ramah makan milik cita tinggi,positif,positif,positif,ya,ya
7857,train,"sejak pertama masuk , tidak ada greetings , semua pelayan terlihat sibuk , kami pun baru dipersilakan ketika kami tanya di mana kami bisa duduk . setelah duduk , kami pikir pelayan akan datang memberikan menu , tapi setelah menunggu 5 - 7 menit , kami sendiri datangi pelayan untuk meminta menu .",greetings layan sibuk sila duduk duduk pikir layan menu tunggu menit datang layan menu,negatif,negatif,negatif,ya,ya
7858,train,produk sariayu bagus bagus soal nya,produk sariayu bagus bagus,positif,positif,positif,ya,ya
7859,train,jangan beli di toko sebelah barang nya mahal mahal terus kualiatas nya juga jelek,beli toko belah barang mahal mahal kualiatas jelek,negatif,negatif,negatif,ya,ya
7860,train,pernah makan roti bakar pakai keju ? mi pakai keju ? pisang pakai keju ? pasti rasanya gitu-gitu ajakan ? ke sini deh ! keju nya menumpuk banget deh serius . dan untuk harga ? murah loh serius ! rekomendasi deh seriusan hehe,makan roti bakar pakai keju mi pakai keju pisang pakai keju gitu gitu aja deh keju tumpuk banget deh serius harga murah loh serius rekomendasi deh serius hehe,positif,positif,positif,ya,ya
7861,train,enak buat dijadikan tempat ngobrol santai atau me - time karena tempat nya enak dan tidak berisik . rocky road waffle dan vanilla milkshake nya enak : d,jadi ngobrol santai me time berisik rocky road waffle vanilla milkshake,positif,positif,positif,ya,ya
7862,train,kafe ini terletak di dalam kompleks vila istana bunga sehingga bisa jadi pilihan pas apabila kita sedang berkunjung ke daerah ini . bersantai di area di luar sambil menikmati hidangan dan pemandangan sangat menyenangkan .,kafe letak kompleks vila istana bunga pilih pas kunjung daerah santa area nikmat hidang pandang senang,positif,positif,positif,ya,ya
7863,train,"sedih melihat nasib korps ini di rezim jokowi , 1 kata : tragis !",sedih nasib korps rezim jokowi tragis,negatif,negatif,negatif,ya,ya
7864,train,"super homy tempat nya , anak muda banget . pertama kali di rekomendasi bapak , dan memang lucu menu nya . indomie dibikin model ini itu , jadi attractive pilihan menu nya . pelayan nya cepat tanggap . yang bikin salut , walo ramai banget tempat nya , satu pun menu tidak ada yang setelah stock nya karena pertanyaan pertama sebelum mesen adalah mas , yang setelah apa ?, buat menghindari berharap terlalu banyak .",super homy anak muda banget rekomendasi lucu menu indomie bikin model attractive pilih menu layan cepat tanggap bikin salut walo ramai banget menu stock mesen mas hindar harap,positif,positif,positif,ya,ya
7865,train,cina medan memang begitu . ayo kita buat kayak 98 . kali ini kita bantai mereka,cina medan ayo kayak bantai,negatif,negatif,negatif,ya,ya
7866,train,bihun goreng nya enak . bisa minta tidak banyak minyak . makanan di sini mengandung babi jadi tidak halal . es teh tawar porsi nya besar dan memuaskan .,bihun goreng minyak makan kandung babi halal es teh tawar porsi muas,positif,positif,positif,ya,ya
7867,train,"restoran ini menyediakan berbagai makanan sunda yang merupakan salah satu ciri khas indonesia . letak nya yang strategis sejalan dengan obyek wisata tangkuban perahu memudahkan anda untuk menjangkau nya saat berlibur dengan keluarga . semua perabotan didesain ala sunda yang kental dengan pilihan indoor atau di luar sehingga memberikan anda pilihan untuk menikmati hidangan dengan suhu sejuk kota lembang , bandung .",restoran sedia makan sunda salah ciri khas indonesia letak strategis jalan obyek wisata tangkuban perahu mudah jangkau libur keluarga perabot desain ala sunda kental pilih indoor pilih nikmat hidang suhu sejuk kota lembang bandung,positif,positif,positif,ya,ya
7868,train,jujur tidak suka dengan cwo yang tampang nya biasa saja tetapi sombong nya seperti artis,jujur suka cwo tampang sombong artis,negatif,negatif,negatif,ya,ya
7869,train,kami sekeluarga berencana makan siang di sini . tapi tidak ada satupun staf yang menyambut kami . sampai kami kira restoran masih tutup . karena ada beberapa staf yang masih mengenakan baju bebas . sampai akhirnya memilih menu dan datanglah makanan yang asin . menu untuk anak-anak ikan gindara benar benar sangat asin . begitu juga dengan soup yang saya pesan . untuk steak daging nya sangat . lanjutan,keluarga rencana makan siang satu staf sambut restoran tutup staf kena baju bebas pilih menu datang makan asin menu anak anak ikan gindara asin soup pesan steak daging lanjut,negatif,negatif,positif,ya,tidak
7870,train,sate kambing nya empuk tapi kecil-kecil . sesuai dengan harga nya yang cukup murah . tempat nya kotor dan lantai nya lengket .,sate kambing empuk sesuai harga murah kotor lantai lengket,negatif,negatif,positif,ya,tidak
7871,train,"sarapan , makan siang sampai makan malam makana nya enak semua ! menu minuman nya lucu unik , suasana nya juga seru asik foto foto . bisa buat arisan birthday dll. tempat strategis sekali",sarap makan siang makan malam makana menu minum lucu unik suasana seru asik foto foto arisan birthday dll strategis,positif,positif,positif,ya,ya
7872,train,"sudah beberapa kali datang ke eleven kitchen pelayanan nya ramah , cepat , dan sering kali memesan nasi goreng tom yam dan desert nya apple kuchen nya . bagi saya sangat unik nasi goreng nya karena disajikan dengan saos tomyam yang dipisah serta seafood di dalam nasi goreng nya sangat segar membuat saya terkesan dan dessert nya apple ku chen sangat berbeda dari apple ku chen yang pernah saya makan . sangat rekomendasi .",eleven kitchen layan ramah cepat mes nasi goreng tom yam desert apple kuchen unik nasi goreng saji saos tomyam pisah seafood nasi goreng segar kes dessert apple ku chen beda apple ku chen makan rekomendasi,positif,positif,positif,ya,ya
7873,train,"baru pertama kali ke 18th ini . awal nya tidak sengaja , habis dari mal lalu teringat akan review the 18th yang bagus sekali di trip advisor . jadi memutuskan buat mampir . kami datang menjelang sunset . menikmati sekali suasana di sini , menikmati sunset dari ketinggian sungguh membuat kami terutama anak-anak super excited . setelah matahari tenggelam pun pemandangan yang terlihat tidak kalah spektakuler .",th sengaja habis mal review the th bagus trip advisor putus mampir jelang sunset nikmat suasana nikmat sunset tinggi sungguh anak anak super excited matahari tenggelam pandang kalah spektakuler,positif,positif,positif,ya,ya
7874,train,"lapar di perjalanan jakarta - bandung , restoran ini menjadi salah satu pilihan tetap karena jenis menu , rasa dan harga yang sudah dapat diprediksi . makanan sudah siap saji sehingga tidak buang waktu menunggu proses memasak . favorit saya ayam pop .",lapar jalan jakarta bandung restoran salah pilih jenis menu harga prediksi makan saji buang waktu tunggu proses masak favorit ayam pop,positif,positif,positif,ya,ya
7875,train,pecat ketua umum pb nu yang penjilat itu ! kau jilat-jilat itu pantat nya ahok dan jokowi wahai para ulama penjilat !,pecat ketua umum pb nu jilat kau jilat jilat pantat ahok jokowi ulama jilat,negatif,negatif,negatif,ya,ya
7876,train,"setelah kalap belanja di cihampelas , kami memutuskan untuk makan di warung tenda pinggir jalan . dalam perjalanan pulang ke hotel , kita lewat jalan kecil untuk menghindari macet . dan . bertemu warteg ini . pas datang ramai banget ! kita mesti antre sebentar . kami pesan nasi uduk ayam bakar madu usus kol goreng . rasanya enak ! nasi uduk nya standart , tapi ayam bakar madu nya parah bikin ketagihan banget !",kalap belanja cihampelas putus makan warung tenda pinggir jalan jalan pulang hotel jalan hindar macet temu warteg pas ramai banget mesti antre sebentar pesan nasi uduk ayam bakar madu usus kol goreng nasi uduk standart ayam bakar madu parah bikin tagih banget,positif,positif,positif,ya,ya
7877,train,penghina presiden mau langsung dipidanakan . para penghina tuhan dan agama menunggu ada demo jutaan orang . pertanyaan nya : apakah kemuliaan presiden di atas tuhan dan agama ? pake otak dong .,hina presiden pidana hina tuhan agama tunggu demo juta mulia presiden tuhan agama pake otak,negatif,negatif,negatif,ya,ya
7878,train,"baru kali ini ditemukan rumah makan di bandung yang semuamua nya enak . biasanya hanya 1 - 2 menu doang yang enak , kali ini menemukan deh yang hampir semua menu nya cocok di lidah dan kantong . kata si waiter : sop buntut nya top gurame nya juara . pas dicobain bener lo . enak semuanya . kuah sop buntut nya tidak eneg enak . gurame pesmol nya juga enak banget .",temu rumah makan bandung semuamua menu doang temu deh menu cocok lidah kantong si waiter sop buntut top gurame juara pas dicobain bener lo kuah sop buntut eneg gurame pesmol banget,positif,positif,positif,ya,ya
7879,train,"padahal baru beli paket 9 gb dan masih 3 gb , kok malah terblokir , sialan !",beli paket gb gb blokir sial,negatif,negatif,negatif,ya,ya
7880,train,"luar biasa ibu risma , sebagai pemimpin yang amanah mampu memberikan suri tauladan kepada kita semua . bahwa seorang abdi negara adalah sebagai abdi bagi rakyat , seperti dicontohkan oleh kehalifah-kehalifah islam di zaman dahulu . semoga ibu risma , selalu senantiasa diberikan kesehataan .",risma pimpin amanah suri tauladan abdi negara abdi rakyat contoh kehalifah kehalifah islam zaman moga risma senantiasa kesehataan,positif,positif,negatif,ya,tidak
7881,train,untuk menu makanan sebenarnya tidak terlalu banyak tapi untuk rasa saya acungi dua jempol enak . soal harga relatif ya dengan rasa seperti itu saya berani untuk membayar lebih . tempat cukup strategis apalagi di depan ada masjid istiqamah saat itu saya datang waktu bulan puasa . pelayanan cukup cepat mengingat saat itu jam buka puasa . hanya saja tempat parkir kurang luas,menu makan acung jempol harga relatif berani bayar strategis masjid istiqamah waktu puasa layan cepat jam buka puasa parkir luas,positif,positif,positif,ya,ya
7882,train,otak nya kok cetek banget . kalau saya sih tidak perlu . yang saya perlu . sudah begitu saja . simpel .,otak cetek banget sih simpel,negatif,negatif,negatif,ya,ya
7883,train,"tempat untuk bersantap yang nyaman dengan kolam ikan yang menjadi centerpoint , menu sangat beragam namun rasa biasa saja . harga terjangkau .",santap nyaman kolam ikan centerpoint menu agam harga jangkau,positif,positif,positif,ya,ya
7884,train,"penerbangan saya dipindahkan oleh pihak garuda tanpa pemberitahuan , sangat mengecewakan",terbang pindah garuda pemberitahuan kecewa,negatif,negatif,negatif,ya,ya
7885,train,harus belanja di shopee karena pelayanan dari shope itu benar benar memuaskan pelanggan dan takkan mengecewakan .,belanja shopee layan shope muas langgan tak kecewa,positif,positif,positif,ya,ya
7886,train,"paket murah memang disertai dengan porsi yang sedikit : d tapi teh tawar nya juara , hanya beberapa ratus rupiah dan bisa diisi ulang : d",paket murah serta porsi teh tawar juara ratus rupiah isi ulang,positif,positif,positif,ya,ya
7887,train,sebelum saya dan pasangan pulang ke jakarta . saya mampir dahulu ke kampung daun ini . pemandangan nya keren dan makanan nya pun murah meriah . rekomendasi sekali,pasang pulang jakarta mampir kampung daun pandang keren makan murah riah rekomendasi,positif,positif,positif,ya,ya
7888,train,"hotel nya nyaman . kamar nya besar , bersih , dan cafe nya bagus . terletak di tengah kota bandung yaitu dago .",hotel nyaman kamar bersih cafe bagus letak tengah kota bandung dago,positif,positif,positif,ya,ya
7889,train,"beli kerupuk dan makanan khas bandung lain yang rasanya enak , tempat terjangkau dan harga sesuailah . boleh berkunjung ke sana untuk mendapat oleh-oleh dengan citarasa terbaik",beli kerupuk makan khas bandung jangkau harga sesuai kunjung citarasa baik,positif,positif,positif,ya,ya
7890,train,"kami makan siang di sini atas rekomendasi teman , ia mengatakan bahwa rumah makan ini sudah ada dari zaman dulu , dan benar juga saya juga pernah melihat foto lama dari restoran ini . untuk seating ada indoor dan di luar , kami memilih yang di luar karena kebetulan siang itu cuaca cerah namun tidak panas , dan berhubung ini di braga pemandangan bangunan kuno disekitar sangat menakjubkan .",makan siang rekomendasi teman rumah makan zaman foto restoran seating indoor pilih siang cuaca cerah panas hubung braga pandang bangun kuno sekitar takjub,positif,positif,positif,ya,ya
7891,train,"kue-kue nya enak , banyak pilihan nya dan tempat nya pun mudah dijangkau , berada di dalam mal istana plaza bandung",kue kue pilih mudah jangkau mal istana plaza bandung,positif,positif,positif,ya,ya
7892,train,kedai spesialis nasi timbel di daerah dago . untuk saya nasi timbel nya biasa saja . namun memang pelayanan nya cepat dan cekatan sehingga cocok untuk quick makan siang . parkir sempit dan terbatas .,kedai spesialis nasi timbel daerah dago nasi timbel layan cepat cekat cocok quick makan siang parkir sempit batas,positif,positif,positif,ya,ya
7893,train,"bakmi nya enak , pedas dan ada macam-macam rasanya , tergantung selera , porsi nya juga banyak , harus ke sini lagi supaya bisa coba menu bakmie yang lainnya",bakmi pedas gantung selera porsi coba menu bakmie,positif,positif,positif,ya,ya
7894,train,"mccf singkatan dari mulia cirebon orang cina makanan . kantin ini menyediakan chinese food yang disimplifikasi . fitur utama nya rasa yang lumayan dan porsi besar , cocok untuk pangsa pasar mahasiswa yang menjadi target market nya . saya pribadi kurang suka .",mccf singkat mulia cirebon cina makan kantin sedia chinese food simplifikasi fitur utama lumayan porsi cocok pangsa pasar mahasiswa target market pribadi suka,negatif,negatif,positif,ya,tidak
7895,train,"b joy kafe punya beberapa cabang , salah satu nya yang saya coba adalah yang berada di metro indah mal mim lantai dasar di jalan soekanrno hatta , bandung . makan di sini tidak direncanakan sehubungan karena pada saat itu menginap di bnb hotel yang berada di mal ini juga dan cuaca sedang hujan cukup deras jadi kami sepakat untuk menikmati makan malam di tempat .",joy kafe cabang salah coba metro indah mal mim lantai dasar jalan soekanrno hatta bandung makan rencana hubung inap bnb hotel mal cuaca hujan deras sepakat nikmat makan malam,positif,positif,positif,ya,ya
7896,train,saya sangat merekomendasikan mandarin restoran ini bila sedang berada di lembang . kangkung hot plate sapi . wow ! pasti akan membuat lidah dan hidung anda menari dari . kangkung yang segar dan terpilih plus daging sapi non lemak yang lembut . kombinasi yang sempurna . menu lain yang layak dicoba adalah udang gulung . jempol dua saya acungkan untuk menu yang satu ini . kamu harus dicoba !,rekomendasi mandarin restoran lembang kangkung hot plate sapi wow lidah hidung tari kangkung segar pilih plus daging sapi non lemak lembut kombinasi sempurna menu layak coba udang gulung jempol acung menu coba,positif,positif,positif,ya,ya
7897,train,"makanan kampungan sekali udik payah ewwww banget tahu tidak cih makanan nya ada cicak , pur burung , jangkrik teru paling gila toilet kagak pernah di bersihkan meja bawah nya ada permen karet meja sampai per jamur ( menjijikan ) ( menjijikan )",makan kampung udik payah ewwww banget cih makan cicak pur burung jangkrik teru gila toilet kagak sih meja permen karet meja jamur jijik jijik,negatif,negatif,negatif,ya,ya
7898,train,tagihan indihome saya enggak make sense 250 % lebih mahal kakak ! butuh penjelasan,tagih indihome make sense mahal kakak butuh jelas,negatif,negatif,negatif,ya,ya
7899,train,"semua masakan yang disajikan sangat enak dan harga pun relatif sedikit kemahalan namun terbayar dengan rasa makanan yang enak . suasana yang nyaman , parkir luas dan pilihan menu yang beragam memudahkan kita dalam menikmati makanan nya . cocok untuk keluarga ! masakan yang direkomendasikan bebek betutu dan nasi bali original",masakan saji harga relatif mahal bayar makan suasana nyaman parkir luas pilih menu agam mudah nikmat makan cocok keluarga masakan rekomendasi bebek betutu nasi bal original,positif,positif,positif,ya,ya
7900,train,"sudah hampir 8 tahun saya berlangganan makan di sini , mulai dari tahun 2008 saat saya hamil . favorit saya kwetiau goreng sapi , nasi goreng , spring roll , dll. rasanya tidak berubah tetap sama dari tahun ke tahun , cuma porsi nya agak berkurang sedikit hehehe . dan harga nya naik . tapi tetap jadi andalan saya kalau lagi lapar , enak kenyang puas .",tahun langgan makan tahun hamil favorit kwetiau goreng sapi nasi goreng spring roll dll ubah tahun tahun porsi kurang hehehe harga andal lapar kenyang puas,positif,positif,positif,ya,ya
7901,train,"terletak di lantai bawah pvj , bakpao nya unik dengan berbagai macam bentuk dan warna warni juga rasanya beda-beda , ada rasa coklat , durian dan lain-lain , ada juga ceker ayam , bubur , siomay , lumpia basah dll.",letak lantai pvj bakpao unik bentuk warna warni beda beda coklat durian ceker ayam bubur siomay lumpia basah dll,positif,positif,positif,ya,ya
7902,train,"tempat ini adalah favorit saya jika ingin berlama-lama membaca komik , dan pasti nya dengan ditemani cemilan maupun makan berat dan minuman yang harga nya tidak mahal dan rasanya enak . suasana nya sangat santai , membuat kita nyaman .",favorit lama baca komik tani cemilan makan berat minum harga mahal suasana santai nyaman,positif,positif,positif,ya,ya
7903,train,"karena skate park ini dikelilingi tempat berkumpul yang asik , saya merasa tidak akan pernah merasa bosan .",skate park keliling kumpul asik bosan,positif,positif,positif,ya,ya
7904,train,"saya awal nya memutuskan masuk ke restoran ini karena dari depan terlihat unik . terlihat seperti bis , yang oleh orang bandung disebut bandros . suasana di dalam nya pun sama unik nya , dan disalah satu dinding nya ada coretan walikota bandung , bapak ridwan kamil . makanan di sini juga unik dan enak serta harga nya pun menurut saya tidak terlalu mahal .",putus restoran unik bis bandung bandros suasana unik salah dinding coret walikota bandung ridwan kamil makan unik harga mahal,positif,positif,positif,ya,ya
7905,train,cemburu,cemburu,negatif,negatif,negatif,ya,ya
7906,train,ada apa dengan young lex ? kenapa dia harus mengirim hal-hal tidak berfaedah kayak gitu . merusak moral banget sumpah !,young lex kirim faedah kayak gitu rusak moral banget sumpah,negatif,negatif,negatif,ya,ya
7907,train,"tempat nya muda banget , literally penuh nya sama anak muda yang umur nya paling tidak jauh-jauh dari umur sma atau mahasiswa . sempat agak minder secara kita sudah lama meninggalkan bangku kuliah , tapi demi indomie gaul yang hits , rela deh . bertemu teman di sini buat ngobrol-ngobrol dan jatuh naik kehidupan sambil makan . menu nya banyak twists on makanan indonesia classic dishes . indomie nya dibikin macam-macam variasi nya .",muda banget literally penuh anak muda umur umur sma mahasiswa minder tinggal bangku kuliah indomie gaul hits rela deh temu teman ngobrol ngobrol jatuh hidup makan menu twists on makan indonesia classic dishes indomie bikin variasi,positif,positif,positif,ya,ya
7908,train,hancurkan pks gerinda dan pan haram pilih mereka . allahuakbar . partai munafikun .,hancur pks gerinda pan haram pilih allahuakbar partai munafikun,negatif,negatif,negatif,ya,ya
7909,train,mampir ke bandung . mencari ramen . yang kata nya lagi kekinian . harga nya setimpal sesuai dengan rasanya . kalau ke bandung lagi pasti mampir lagi .,mampir bandung cari ramen kini harga timpal sesuai bandung mampir,positif,positif,positif,ya,ya
7910,train,"the valley memberikan pengalaman yang luarbiasa bagi yang pertama datang ke bandung dan makan malam di tempat ini , restoran dengan pemandangan menakjubkan seluruh kota bandung , disarankan datang lebih awal agar dapat tempat di luar ruangan sehingga kita dapat menikmati pemandangan kota bandung , makanan nya sangat enak , namun agak sedikit mahal , tapi itu semua terbayar dengan pemandangan yang indah . pokok nya the valley mantap .",the valley alam luarbiasa bandung makan malam restoran pandang takjub kota bandung saran ruang nikmat pandang kota bandung makan mahal bayar pandang indah pokok the valley mantap,positif,positif,positif,ya,ya
7911,train,"seiring bertambah nya usia , pertemanan lebih banyak ke arah kepentingan sehingga kita seringkali merasa tidak nyaman . bahkan berbuat baik saja bisa jadi sebuah muslihat yang dipandang negatif .",iring tambah usia teman arah penting seringkali nyaman buat muslihat pandang negatif,negatif,negatif,positif,ya,tidak
7912,train,"suasana di perkebunan strawbery lembang , juice stroberi original dengan rasa mantap . harga terjangkau , ada menu makanan sunda , cocok untuk bersantai",suasana kebun strawbery lembang juice stroberi original mantap harga jangkau menu makan sunda cocok santa,positif,positif,positif,ya,ya
7913,train,tempat makan dengan menu khas daerah / nasional . terletak di jalan trunojoyo . harap bersabar untuk antre terutama saat waktu makan liburan karena variasi menu sangat beragam harga sangat terjangkau . walaupun fasilitas minim karena suasana olahan rumahan tapi tempat makan ini tidak pernah sepi pencinta kuliner .,makan menu khas daerah nasional letak jalan trunojoyo harap sabar antre waktu makan libur variasi menu agam harga jangkau fasilitas minim suasana olah rumah makan sepi cinta kuliner,positif,positif,positif,ya,ya
7914,train,tidak nyaman,nyaman,negatif,positif,positif,tidak,tidak
7915,train,"untuk penggemar mi , lomie karuhun ini layak dicoba . lokasi nya di pasirkaliki sebelum primarasa . kuah kental nya gurih , porsi nya cukup besar , dan makanan nya cepat disajikan . untuk makanan ringan pendamping ada ambokue olahan b2 yang juga enak .",gemar mi lomie karuhun layak coba lokasi pasirkaliki primarasa kuah kental gurih porsi makan cepat saji makan ringan damping ambokue olah,positif,positif,positif,ya,ya
7916,train,lo pikir bandung itu paling maju ? kalau gua dari jakarta ? surabaya ? yang jelas lebih metropolitan dari bandung kamu mau bilang apa ?,lo pikir bandung maju gua jakarta surabaya metropolitan bandung bilang,negatif,negatif,negatif,ya,ya
7917,train,pelayan laki-laki nya lebih sigap dibanding yang perempuan . saya pesan nachos tetapi nachos nya sedikit terlalu asin . nasi goreng nya terlalu berminyak . pasta nya enak . minuman nya segar . harga nya agak mahal tapi sepadan dengan tempat nya yang enak dan di mal besar,layan laki laki sigap banding perempuan pesan nachos nachos asin nasi goreng minyak pasta minum segar harga mahal padan mal,positif,positif,positif,ya,ya
7918,train,"yang terhormat ini kenapa saya dapat sms begini terus padahal data off lho , pulsa saya juga terpotong ini",hormat sms data off lho pulsa potong,negatif,negatif,negatif,ya,ya
7919,train,ada beberapa menu andalan seperti ayam betutu dan bebek goreng . dari segi rasa makanan nya cukup enak tapi kurang spesial . tersedia menu tradisional sampai pilihan menu makanan barat seperti pasta . yang paling saya suka dari tempat ini adalah pemandangan nya yang membuat betah bersantai menikmati pemandangan sekitar .,menu andal ayam betutu bebek goreng segi makan spesial sedia menu tradisional pilih menu makan barat pasta suka pandang betah santa nikmat pandang,positif,positif,positif,ya,ya
7920,train,"paling susah cari parkir mobil nya , soal nya penuh . tempat makan nya juga sesak dan panas . tapi cuankie nya enak , tidak susah ngunyah nya . kaldu nya juara . harga nya terbilang murah rp 15000 se porsi . sudah bolak balik ke sini tidak pernah kapok .",susah cari parkir mobil penuh makan sesak panas cuankie susah ngunyah kaldu juara harga bilang murah rp porsi bolak kapok,positif,positif,positif,ya,ya
7921,train,tidak baik,,negatif,negatif,positif,ya,tidak
7922,train,jokowi tidak pernah gagal menekan nilai rupiah sehingga semakin kuat,jokowi gagal tekan nilai rupiah kuat,positif,positif,negatif,ya,tidak
